"","participant","context","cue","response","sq1","sq2","sq3","sq4","sq5","sq6","sq7","sq8","sq_resp","condition","trial_type","type_dur","cue_rt","square_rt","accuracy","correct","square_rt_mili","cue_rt_mili","type_dur_mili","strength_strat","type","counterbalance","block","trialNum","resp_iscue","prop_is_cue","Lg10WF","Lg10CD","aoa","sum_na","nchar","z_cue_rt_mili","z_type_dur_mili","nchar_lg10","wf_z","aoa_z","wl_z","cd_z"
"12709","88","child","algorithm","math ","1",0,0,1,0,1,0,0,"mismatch","load","mismatch",1.16995537281036,1.0929696559906,1.2522566318512,0.9375,TRUE,1252.2566318512,1092.9696559906,1169.95537281036,"high","nonco","2","2",44,FALSE,0,NA,NA,NA,NA,5,-0.892729015725023,-0.646319115634721,0.698970004336019,NA,NA,-0.214660687179126,NA
"12710","88","child","turncoat","clothes ","0",0,1,1,0,1,0,0,"match","load","match",1.31909883022308,2.1653254032135,1.33182334899902,0.9375,TRUE,1331.82334899902,2165.3254032135,1319.09883022308,"high","nonco","2","2",45,FALSE,0,NA,NA,NA,NA,8,0.47924608290772,-0.368506122401698,0.903089986991944,NA,NA,1.43434061248146,NA
"12711","88","child","popularity","celebrity","1",1,0,0,1,0,0,0,"mismatch","load","mismatch",1.90053462982178,1.31382215023041,1.39273715019226,0.9375,TRUE,1392.73715019226,1313.82215023041,1900.53462982178,"low","nonco","2","2",47,FALSE,0,2.5717,2.4362,8.11,0,9,-0.610169684688991,0.714547889229205,0.954242509439325,-0.924108564720417,1.13817348322335,1.98400771236832,-0.878196587662068
"12712","88","child","bits","pieces","1",1,0,0,0,0,1,0,"match","load","match",1.72203087806702,1.52338290214539,1.16322755813599,0.9375,TRUE,1163.22755813599,1523.38290214539,1722.03087806702,"low","co","2","2",48,FALSE,0,3.2514,3.1028,4.89,0,6,-0.342057042011708,0.38204479161706,0.778151250383644,-0.144262988611659,-0.305877527622814,0.335006412707736,0.0784435466073893
"12713","88","child","umbrella","rain","1",0,0,0,1,1,0,0,"match","load","match",0.888648092746735,1.3163286447525,1.12856888771057,0.9375,TRUE,1128.56888771057,1316.3286447525,888.648092746735,"high","co","2","2",49,FALSE,0,3.3971,3.1605,3.6,0,4,-0.606962868221528,-1.17031674079673,0.602059991327962,0.0229041445927642,-0.884394858054971,-0.764327787065989,0.161249030776828
"12714","88","child","teller","seeker ","1",0,1,0,0,1,0,0,"match","load","match",1.28428113460541,1.37385284900665,0.991902589797974,0.9375,TRUE,991.902589797974,1373.85284900665,1284.28113460541,"high","co","2","2",50,FALSE,0,NA,NA,NA,NA,7,-0.533366232021514,-0.433361855296877,0.845098040014257,NA,NA,0.884673512594598,NA
"12715","88","child","plaything","toy","1",0,0,0,1,0,0,1,"mismatch","load","mismatch",0.94677460193634,1.96670508384705,1.16563701629639,0.9375,TRUE,1165.63701629639,1966.70508384705,946.77460193634,"high","co","2","2",51,FALSE,0,2.9345,2.7505,3,0,3,0.225130661827577,-1.06204313775517,0.477121254719662,-0.507854371676048,-1.15347268616295,-1.31399488695285,-0.427143491051071
"12716","88","child","odor","smell","1",0,0,0,1,1,0,0,"mismatch","load","mismatch",1.02331435680389,1.02975392341614,1.06427299976349,0.9375,TRUE,1064.27299976349,1029.75392341614,1023.31435680389,"high","nonco","2","2",52,FALSE,0,3.6275,3.3797,4.22,0,5,-0.973607410006582,-0.919470752952299,0.698970004336019,0.287250798609916,-0.606347769010058,-0.214660687179126,0.475823764397988
"12717","88","child","illuminate","glow","0",1,0,0,0,0,1,1,"mismatch","load","mismatch",0.929731488227844,1.47472739219666,1.3177717924118,0.9375,TRUE,1317.7717924118,1474.72739219666,929.731488227844,"high","nonco","2","2",53,FALSE,0,2.4683,2.3674,6.28,0,4,-0.404307044619342,-1.09378974277228,0.602059991327962,-1.04274330441388,0.317486107494007,-0.764327787065989,-0.976931723032213
"12718","88","child","added","subtract","1",0,0,1,0,1,0,0,"mismatch","load","match",1.72894954681396,1.21388030052185,1.52316462993622,0.9375,FALSE,1523.16462993622,1213.88030052185,1728.94954681396,"low","nonco","2","2",54,FALSE,0,1.4624,1.4314,6.53,0,8,-0.738035581306352,0.394932357100127,0.903089986991944,-2.19685050613199,0.429601869205666,1.43434061248146,-2.32018879725395
"12719","88","child","acronym","synonym","1",0,1,1,0,0,0,0,"mismatch","load","mismatch",1.78345787525177,2.20236015319824,1.07402098178864,0.9375,TRUE,1074.02098178864,2202.36015319824,1783.45787525177,"low","nonco","2","2",55,FALSE,0,1,0.9542,8.32,0,7,0.526628451020858,0.496466290550055,0.845098040014257,-2.72737955481919,1.23235072306114,0.884673512594598,-3.00502028851316
"12720","88","child","combined","add","0",1,0,1,1,0,0,0,"mismatch","load","mismatch",0.667334020137787,1.18705582618713,1.16411113739014,0.9375,TRUE,1164.11113739014,1187.05582618713,667.334020137787,"low","nonco","2","2",56,FALSE,0,3.2271,3.1239,5.1,0,3,-0.772354892706932,-1.58256362056391,0.477121254719662,-0.17214329977753,-0.211700287785021,-1.31399488695285,0.10872423492585
"12721","88","child","shopper","mall","1",0,0,0,1,1,0,0,"mismatch","load","mismatch",0.828790724277496,1.36209464073181,1.20587813854218,0.9375,TRUE,1205.87813854218,1362.09464073181,828.790724277496,"low","co","2","2",58,FALSE,0,2.9845,2.6304,6.78,0,4,-0.548409718289384,-1.28181445574828,0.602059991327962,-0.45048747627302,0.541717630917324,-0.764327787065989,-0.599499446835293
"12722","88","child","knapsack","thing ","1",0,0,1,1,0,0,0,"match","load","match",1.11870765686035,3.17472410202026,1.11263453960419,0.9375,TRUE,1112.63453960419,3174.72410202026,1118.70765686035,"high","co","2","2",59,FALSE,0,NA,NA,NA,NA,6,1.7706737485323,-0.741779430229884,0.778151250383644,NA,NA,0.335006412707736,NA
"12723","88","child","countries","us","1",0,0,1,0,0,0,1,"mismatch","load","match",1.92315685749054,1.51752519607544,1.86898016929626,0.9375,FALSE,1868.98016929626,1517.52519607544,1923.15685749054,"low","nonco","2","2",60,FALSE,0,4.9369,3.9138,4.19,0,2,-0.349551408395149,0.756686839815996,0.301029995663981,1.7895750554244,-0.619801660415457,-1.86366198683971,1.24231265685721
"12724","88","child","perspire","sweat","0",0,1,1,0,1,0,0,"match","load","match",1.19461584091187,1.39778459072113,1.09295535087585,0.9375,TRUE,1092.95535087585,1397.78459072113,1194.61584091187,"high","nonco","2","2",61,FALSE,0,3.0477,2.9365,7.26,0,5,-0.502747891247751,-0.600383487101938,0.698970004336019,-0.377975720483593,0.756979893403708,-0.214660687179126,-0.160214200660853
"12725","88","child","modification","different","0",0,1,0,0,0,1,1,"mismatch","load","mismatch",1.89307618141174,3.22378349304199,1.18253493309021,0.9375,TRUE,1182.53493309021,3223.78349304199,1893.07618141174,"high","nonco","2","2",62,FALSE,0,4.0289,3.6867,5.5,0,9,1.83344047777323,0.700654863590597,0.954242509439325,0.747792234905422,-0.0323150690463671,1.98400771236832,0.916400603913025
"12726","88","child","detest","hate","0",0,1,1,0,1,0,0,"mismatch","load","mismatch",0.880119621753693,1.0571506023407,1.24181365966797,0.9375,TRUE,1241.81365966797,1057.1506023407,880.119621753693,"high","nonco","2","2",63,FALSE,0,4.0392,3.677,5.53,0,4,-0.938556018369921,-1.18620292243272,0.602059991327962,0.759609815358446,-0.018861177640968,-0.764327787065989,0.902480097908804
"12727","88","child","repression","bad","1",0,1,0,0,0,1,0,"match","load","match",0.573599994182587,1.94354915618896,1.13424289226532,0.9375,TRUE,1134.24289226532,1943.54915618896,573.599994182587,"low","nonco","2","2",64,FALSE,0,4.4441,3.8582,2.79,0,3,0.195504899840567,-1.75716417475607,0.477121254719662,1.22416693433216,-1.24764992600074,-1.31399488695285,1.1625208904825
"12728","89","child","genes","dna","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",1.41796946525574,2.1329174041748,1.13160490989685,1,TRUE,1131.60490989685,2132.9174041748,1417.96946525574,"low","co","2","1",1,FALSE,0,NA,NA,NA,3,3,-0.298872445941319,-1.10423087956786,0.477121254719662,NA,NA,-1.31399488695285,NA
"12729","89","child","reuse","recycle","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",2.07909750938416,1.16681122779846,1.2834620475769,1,TRUE,1283.4620475769,1166.81122779846,2079.09750938416,"high","co","2","1",2,FALSE,0,1.6532,1.5798,10.61,0,7,-1.04176016704255,-0.504783925387129,0.845098040014257,-1.97793843327404,2.25933110033993,0.884673512594598,-2.10721940642649
"12730","89","child","cats","dogs","1",1,1,1,1,1,1,1,"match","no_load","match",1.53141832351685,1.09621274471283,1.62115776538849,1,TRUE,1621.15776538849,1096.21274471283,1531.41832351685,"low","nonco","2","1",4,FALSE,0,3.4322,3.1082,2.8,0,4,-1.09604689814431,-1.00136642971751,0.602059991327962,0.0631757051656896,-1.24316529553228,-0.764327787065989,0.0861931066509767
"12731","89","child","stethoscope","doctor","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",1.40766310691833,1.66726589202881,1.24610185623169,1,TRUE,1246.10185623169,1667.26589202881,1407.66310691833,"high","co","2","1",5,FALSE,0,4.1291,3.5687,4.6,0,6,-0.656935357807776,-1.11357568829125,0.778151250383644,0.86275549329309,-0.435931811208338,0.335006412707736,0.747058365923532
"12732","89","child","drown","swim","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",2.32819890975952,1.65949904918671,1.04238164424896,1,TRUE,1042.38164424896,1659.49904918671,2328.19890975952,"high","co","2","1",6,FALSE,0,3.2103,2.9269,4.17,0,4,-0.66290767464024,-0.278922873109392,0.602059991327962,-0.191418576632947,-0.62877092135239,-0.764327787065989,-0.173991196293897
"12733","89","child","salmon","tuna","1",1,1,1,1,1,1,1,"match","no_load","match",1.27644348144531,2.28018450737,1.11939406394958,1,TRUE,1119.39406394958,2280.18450737,1276.44348144531,"high","co","2","1",7,FALSE,0,2.6117,2.3892,5.73,0,4,-0.185631349505933,-1.23255295074006,0.602059991327962,-0.878215048397995,0.0708314317283589,-0.764327787065989,-0.94564646211551
"12734","89","child","vanish","dissapear","1",1,1,1,1,1,1,1,"match","no_load","match",3.1590576171875,1.47352147102356,3.37420463562012,1,TRUE,3374.20463562012,1473.52147102356,3159.0576171875,"high","nonco","2","1",8,FALSE,0,3.0294,2.9232,5.37,0,9,-0.80591520589913,0.474419427138719,0.954242509439325,-0.398972004201102,-0.0906152651364294,1.98400771236832,-0.179301080027466
"12735","89","child","reside","live","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",3.94144868850708,1.99014067649841,2.04770135879517,1,TRUE,2047.70135879517,1990.14067649841,3941.44868850708,"high","nonco","2","1",9,FALSE,0,4.2449,3.782,6.1,0,4,-0.4086606663703,1.18381596362813,0.602059991327962,0.995617223046502,0.236762759061613,-0.764327787065989,1.05316598764522
"12736","89","child","golfer","golf","1",1,1,1,1,1,1,1,"match","no_load","match",2.28421068191528,1.99653720855713,1.22405016422272,1,TRUE,1224.05016422272,1996.53720855713,2284.21068191528,"low","co","2","1",10,FALSE,0,3.1149,2.7818,7.16,0,4,-0.403742050549134,-0.318807142783353,0.602059991327962,-0.300874613061924,0.712133588719045,-0.764327787065989,-0.382224744872502
"12737","89","child","teller","stories","1",1,1,1,1,1,1,1,"match","no_load","match",2.32497024536133,3.18935012817383,2.71821761131287,1,TRUE,2718.21761131287,3189.35012817383,2324.97024536133,"high","co","2","1",11,FALSE,0,3.3456,3.1535,3.89,0,7,0.513471909181283,-0.28185031365099,0.845098040014257,-0.0361837576723542,-0.754340574469447,0.884673512594598,0.151203304794401
"12738","89","child","added","subtracted","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",2.79595708847046,1.69687128067017,1.1871942281723,1,TRUE,1187.1942281723,1696.87128067017,2795.95708847046,"low","nonco","2","1",12,FALSE,0,0.699,0.699,6.53,0,10,-0.634170282666048,0.145194993333634,1,-3.07272826514542,0.429601869205666,2.53367481225518,-3.37125875575823
"12739","89","child","modification","changes","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",3.76012825965881,2.81900548934937,1.3300975561142,1,TRUE,1330.0975561142,2819.00548934937,3760.12825965881,"high","nonco","2","1",13,FALSE,0,3.1708,3.063,4.26,0,7,0.228695254724629,1.01941213933245,0.845098040014257,-0.236738424001339,-0.588409247136193,0.884673512594598,0.0213264188787304
"12740","89","child","godliness","powerful","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",3.1056432723999,3.80325698852539,1.18135035037994,1,TRUE,1181.35035037994,3803.25698852539,3105.6432723999,"low","nonco","2","1",14,FALSE,0,3.2533,3.086,6.42,0,8,0.985535828869265,0.425988466484651,0.903089986991944,-0.142083046586344,0.380270934052536,1.43434061248146,0.0543338042495633
"12741","89","child","television","shows","1",1,1,1,1,1,1,1,"match","no_load","match",3.74706268310547,2.42143988609314,1.10859024524689,1,TRUE,1108.59024524689,2421.43988609314,3747.06268310547,"low","co","2","1",17,FALSE,0,3.3259,3.2057,6.21,0,5,-0.0770129709478698,1.00756553845222,0.698970004336019,-0.0587863144611474,0.286093694214743,-0.214660687179126,0.226115718549075
"12742","89","child","confound","stuck","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",4.64000511169434,3.35139775276184,1.24478721618652,1,TRUE,1244.78721618652,3351.39775276184,4640.00511169434,"high","nonco","2","1",18,FALSE,0,3.5315,3.3642,3.89,0,5,0.63807849330601,1.81719935119117,0.698970004336019,0.177106359436103,-0.754340574469447,-0.214660687179126,0.45357965686547
"12743","89","child","collected","calm","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",1.73032927513123,3.78658676147461,1.26826798915863,1,TRUE,1268.26798915863,3786.58676147461,1730.32927513123,"low","co","2","1",19,FALSE,0,3.6572,3.3922,6.26,0,4,0.97271725127726,-0.821013221050315,0.602059991327962,0.321326734479314,0.308516846557075,-0.764327787065989,0.49376256079518
"12744","89","child","acronym","dictionary","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",3.3389880657196,3.29553484916687,0.940258085727692,1,TRUE,940.258085727692,3295.53484916687,3338.9880657196,"low","nonco","2","1",20,FALSE,0,2.281,2.1239,7.28,0,10,0.5951226918004,0.637562951747685,1,-1.25763969459362,0.765949154340641,2.53367481225518,-1.32637947684951
"12745","89","child","shopper","mall","1",1,1,1,1,1,1,1,"match","no_load","match",1.56209683418274,2.293536901474,1.63421535491943,1,TRUE,1634.21535491943,2293.536901474,1562.09683418274,"low","co","2","1",21,FALSE,0,2.9845,2.6304,6.78,0,4,-0.175364020852291,-0.973550124024847,0.602059991327962,-0.45048747627302,0.541717630917324,-0.764327787065989,-0.599499446835293
"12746","89","child","haiku","english","1",1,1,1,1,1,1,1,"match","no_load","match",3.77928948402405,2.68721890449524,0.994270324707031,1,TRUE,994.270324707031,2687.21890449524,3779.28948402405,"high","nonco","2","1",22,FALSE,0,3.5773,3.3028,NA,1,7,0.127357908904931,1.03678568396744,0.845098040014257,0.229654435625276,NA,0.884673512594598,0.365464288962462
"12747","89","child","combined","mixed","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",1.79664075374603,2.33908581733704,1.34700953960419,1,TRUE,1347.00953960419,2339.08581733704,1796.64075374603,"low","nonco","2","1",24,FALSE,0,3.0378,2.9186,5.11,0,5,-0.140339164235556,-0.760888387085254,0.698970004336019,-0.389334365773393,-0.207215657316554,-0.214660687179126,-0.185902557101632
"12748","89","child","symmetry","shapes","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",3.10414123535156,2.66837620735168,1.4186989068985,1,TRUE,1418.6989068985,2668.37620735168,3104.14123535156,"low","nonco","2","1",25,FALSE,0,1.9912,1.9445,4.47,0,6,0.112868809587836,0.424626564593345,0.778151250383644,-1.59013822034957,-0.4942320072984,0.335006412707736,-1.58383708274201
"12749","89","child","countries","states","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",3.59337162971497,2.19310092926025,1.48797655105591,1,TRUE,1487.97655105591,2193.10092926025,3593.37162971497,"low","nonco","2","1",26,FALSE,0,3.4409,3.1316,NA,1,6,-0.252594300855584,0.868213359009849,0.778151250383644,0.0731575449658166,NA,0.335006412707736,0.11977453350652
"12750","89","child","illuminate","shine","1",1,1,1,1,1,1,1,"match","no_load","match",1.43884134292603,1.68308973312378,1.9004408121109,1,TRUE,1900.4408121109,1683.08973312378,1438.84134292603,"high","nonco","2","1",27,FALSE,0,3.0228,2.8241,5.79,0,5,-0.644767609026578,-1.08530628000109,0.698970004336019,-0.406544434394301,0.0977392145391567,-0.214660687179126,-0.321519857864404
"12751","89","child","immigration","deportation","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",2.42586898803711,2.52775478363037,2.49643445014954,1,TRUE,2496.43445014954,2527.75478363037,2425.86898803711,"low","nonco","2","1",28,FALSE,0,1.6128,1.4624,13.95,0,11,0.00473791097567005,-0.190365094539768,1.04139268515823,-2.02429088475968,3.75719767680769,3.08334191214205,-2.27570058218892
"12752","89","child","umbrella","rain","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",1.32499396800995,1.53035712242126,0.97522360086441,1,TRUE,975.22360086441,1530.35712242126,1324.99396800995,"high","co","2","1",29,FALSE,0,3.3971,3.1605,3.6,0,4,-0.762211409591241,-1.18853206620244,0.602059991327962,0.0229041445927642,-0.884394858054971,-0.764327787065989,0.161249030776828
"12753","89","child","adored","love","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",2.21177411079407,4.47092819213867,0.818000972270966,1,TRUE,818.000972270966,4470.92819213867,2211.77411079407,"low","co","2","1",30,FALSE,0,4.7548,3.8679,5.17,0,4,1.49894186127617,-0.384485618103747,0.602059991327962,1.58064482236658,-0.180307874505756,-0.764327787065989,1.17644139648672
"12754","89","child","circulation","blood","1",1,1,1,1,1,1,1,"match","no_load","match",2.31543922424316,1.6799476146698,1.36609578132629,1,TRUE,1366.09578132629,1679.9476146698,2315.43922424316,"high","co","2","1",31,FALSE,0,3.9774,3.5474,4.89,0,5,-0.647183742237176,-0.290492121588585,0.698970004336019,0.688704332640303,-0.305877527622814,-0.214660687179126,0.716490656862717
"12755","89","child","auditorium","class","1",1,1,1,1,1,1,1,"mismatch","no_load","mismatch",2.85282349586487,3.43864417076111,2.39272499084473,1,TRUE,2392.72499084473,3438.64417076111,2852.82349586487,"low","co","2","1",32,FALSE,0,3.7771,3.3885,4.95,0,5,0.705166660452219,0.196755950413769,0.698970004336019,0.458892549655775,-0.278969744812016,-0.214660687179126,0.488452677061611
"12756","89","child","crusader","knight","1",0,0,0,0,1,1,0,"match","load","match",2.09172677993774,1.72989726066589,0.702731311321259,0.8125,TRUE,702.731311321259,1729.89726066589,2091.72677993774,"low","nonco","2","2",33,FALSE,0,3.1355,2.5353,6.26,0,6,-0.608774942468364,-0.493332924580087,0.778151250383644,-0.277239452155877,0.308516846557075,0.335006412707736,-0.73597780982513
"12757","89","child","residence","house","0",0,0,0,1,0,1,1,"mismatch","load","mismatch",2.24329614639282,1.40382409095764,1.75980484485626,0.8125,TRUE,1759.80484485626,1403.82409095764,2243.29614639282,"high","co","2","2",36,FALSE,0,4.4185,3.7811,3.16,0,5,-0.859509033482453,-0.355904485602915,0.698970004336019,1.19479508388581,-1.08171859866749,-0.214660687179126,1.05187439430462
"12758","89","child","reinforcement","learning","1",0,1,0,0,1,0,0,"mismatch","load","mismatch",2.47521734237671,2.32816481590271,1.26322257518768,0.8125,TRUE,1263.22257518768,2328.16481590271,2475.21734237671,"low","nonco","2","2",37,FALSE,0,3.0158,2.9117,4.44,0,8,-0.148736872547618,-0.145620780687974,0.903089986991944,-0.414575799750725,-0.507685898703799,1.43434061248146,-0.195804772712882
"12759","89","child","plaything","toys","0",1,0,1,1,0,0,0,"match","load","match",1.36625874042511,1.69153714179993,0.872073709964752,0.8125,TRUE,872.073709964752,1691.53714179993,1366.25874042511,"high","co","2","2",38,FALSE,0,2.8293,2.6415,3,0,4,-0.638271970830606,-1.15111716244981,0.602059991327962,-0.628554319604018,-1.15347268616295,-0.764327787065989,-0.583569795634586
"12760","89","child","detest","disagree","0",0,1,0,1,0,1,0,"mismatch","load","mismatch",2.15912628173828,2.46837973594666,1.12097346782684,0.8125,TRUE,1120.97346782684,2468.37973594666,2159.12628173828,"high","nonco","2","2",39,FALSE,0,2.5302,2.49,8.37,0,8,-0.040918555096699,-0.432221576443442,0.903089986991944,-0.97172308790493,1.25477387540347,1.43434061248146,-0.800988007968553
"12761","89","child","roads","cars","0",1,0,1,0,0,0,1,"match","load","match",2.08055400848389,2.00215482711792,0.804789781570435,0.8125,TRUE,804.789781570435,2002.15482711792,2080.55400848389,"low","co","2","2",40,FALSE,0,3.367,3.1202,3.37,0,4,-0.39942238056597,-0.503463312902369,0.602059991327962,-0.0116307264398585,-0.987541358829697,-0.764327787065989,0.103414351192281
"12762","89","child","men","boys","1",0,0,0,1,0,0,1,"match","load","match",2.52874255180359,1.85160052776337,0.897695422172546,0.8125,TRUE,897.695422172546,1851.60052776337,2528.74255180359,"low","co","2","2",43,FALSE,0,4.0582,3.5738,3.67,0,4,-0.515191167770088,-0.0970892987038332,0.602059991327962,0.781409235611597,-0.853002444775707,-0.764327787065989,0.754377394853586
"12763","89","child","overdone","alot","1",1,0,0,1,0,0,0,"mismatch","load","mismatch",2.48912334442139,5.67676019668579,1.96450734138489,0.8125,TRUE,1964.50734138489,5676.76019668579,2489.12334442139,"low","nonco","2","2",44,FALSE,0,4.4634,3.8565,6.26,0,4,2.42616685144122,-0.133012163273321,0.602059991327962,1.24631055595773,0.308516846557075,-0.764327787065989,1.16008121417248
"12764","89","child","forum","paper","0",1,0,0,0,1,1,0,"match","load","match",3.49628901481628,2.89325046539307,1.52369868755341,0.8125,TRUE,1523.69868755341,2893.25046539307,3496.28901481628,"low","co","2","2",45,FALSE,0,3.722,3.4195,4,0,5,0.285785958008608,0.780188235402158,0.698970004336019,0.395674230921638,-0.705009639316318,-0.214660687179126,0.532940892126648
"12765","89","child","growth","plants","1",1,0,0,0,0,1,0,"mismatch","load","mismatch",2.46814513206482,4.00546789169312,3.17636275291443,0.8125,TRUE,3176.36275291443,4005.46789169312,2468.14513206482,"low","co","2","2",46,FALSE,0,2.6893,2.5065,3.95,0,6,1.14102598172134,-0.152033176846992,0.778151250383644,-0.789181626732496,-0.727432791658649,0.335006412707736,-0.77730879672426
"12766","89","child","barracuda","fish","0",1,1,0,0,0,1,0,"match","load","match",2.157470703125,1.44923281669617,1.00625467300415,0.8125,TRUE,1006.25467300415,1449.23281669617,2157.470703125,"high","co","2","2",47,FALSE,0,3.6293,3.2327,4.05,0,4,-0.824591976116634,-0.433722694972526,0.602059991327962,0.289316006844425,-0.682586486973986,-0.764327787065989,0.264863518767009
"12767","89","child","popularity","numbers","0",1,0,0,0,0,1,1,"match","load","match",4.18684005737305,2.56257367134094,1.05087196826935,0.8125,TRUE,1050.87196826935,2562.57367134094,4186.84005737305,"low","nonco","2","2",49,FALSE,0,3.3056,3.098,3.94,0,7,0.0315119082599083,1.40631311823434,0.845098040014257,-0.0820772739947764,-0.731917422127116,0.884673512594598,0.0715550487908677
"12768","89","child","bits","pieces","0",0,1,0,1,1,0,0,"match","load","mismatch",1.62730348110199,1.6946382522583,1.05668675899506,0.8125,FALSE,1056.68675899506,1694.6382522583,1627.30348110199,"low","co","2","2",50,FALSE,0,3.2514,3.1028,4.89,0,6,-0.635887370734222,-0.914427044562058,0.778151250383644,-0.144262988611659,-0.305877527622814,0.335006412707736,0.0784435466073893
"12769","89","child","nemesis","enemy","1",0,0,1,1,0,0,0,"mismatch","load","mismatch",1.93968176841736,1.68775737285614,1.59696674346924,0.8125,TRUE,1596.96674346924,1687.75737285614,1939.68176841736,"high","nonco","2","2",52,FALSE,0,3.3936,3.0899,7.26,0,5,-0.641178425634022,-0.631192632489505,0.698970004336019,0.0188884619145525,0.756979893403708,-0.214660687179126,0.0599307087254876
"12770","89","child","encore","crowd","1",0,0,0,1,1,0,0,"match","load","match",4.12930250167847,4.2204909324646,1.68351781368256,0.8125,TRUE,1683.51781368256,4220.4909324646,4129.30250167847,"low","co","2","2",53,FALSE,0,3.2804,3.0903,7.14,0,5,1.3063680327805,1.35414362880119,0.698970004336019,-0.110990189277902,0.703164327782112,-0.214660687179126,0.0605047502101977
"12771","89","child","cafe","coffee","1",0,1,0,0,0,0,1,"mismatch","load","mismatch",1.92254161834717,1.50347018241882,1.30847120285034,0.8125,TRUE,1308.47120285034,1503.47018241882,1922.54161834717,"high","co","2","2",54,FALSE,0,3.8676,3.4829,4.94,0,6,-0.782886132591893,-0.646733662468533,0.778151250383644,0.562726630335255,-0.283454375280482,0.335006412707736,0.623926467453205
"12772","89","child","algorithm","feed","1",0,0,1,0,1,0,0,"match","load","match",2.22018313407898,3.86323857307434,1.38537287712097,0.8125,TRUE,1385.37287712097,3863.23857307434,2220.18313407898,"high","nonco","2","2",55,FALSE,0,3.3351,3.1688,4.17,0,4,1.0316586917007,-0.376861129261467,0.602059991327962,-0.0482308057069899,-0.62877092135239,-0.764327787065989,0.173160391584564
"12773","89","child","ponytail","hair","1",0,1,1,0,0,0,0,"match","load","match",1.08840119838715,2.00097918510437,0.827674210071564,0.8125,TRUE,827.674210071564,2000.97918510437,1088.40119838715,"high","co","2","2",56,FALSE,0,3.8939,3.5603,3.17,0,4,-0.400326390950784,-1.40305150217424,0.602059991327962,0.592901617317247,-1.07723396819902,-0.764327787065989,0.735003494744619
"12774","89","child","odor","smelly","1",0,0,1,0,0,0,1,"match","load","match",2.09087371826172,1.14471971988678,4.09328937530518,0.8125,TRUE,4093.28937530518,1144.71971988678,2090.87371826172,"high","nonco","2","2",57,FALSE,0,2.3263,2.2095,4.32,0,6,-1.05874744066682,-0.494106398384387,0.778151250383644,-1.20566528735848,-0.561501464325395,0.335006412707736,-1.20353459912154
"12775","89","child","runner","walker","1",1,0,0,0,0,1,0,"match","load","mismatch",2.75134444236755,1.81699645519257,1.49628055095673,0.8125,FALSE,1496.28055095673,1816.99645519257,2751.34444236755,"low","co","2","2",58,FALSE,0,2.9079,2.3483,NA,1,6,-0.541799982868823,0.104744561587716,0.778151250383644,-0.538373560030459,NA,0.335006412707736,-1.00434220392712
"12776","89","child","vehicle","car","0",1,0,1,0,0,0,1,"match","load","match",1.11979138851166,1.85051906108856,2.33036255836487,0.8125,TRUE,2330.36255836487,1850.51906108856,1119.79138851166,"high","co","2","2",60,FALSE,0,4.3916,3.7122,3.37,0,3,-0.516022761991446,-1.37458991439498,0.477121254719662,1.16393169415899,-0.987541358829697,-1.31399488695285,0.952995748563297
"12777","89","child","arachnid","spider","1",0,1,0,0,1,0,0,"match","load","mismatch",1.16567373275757,1.14803528785706,0.885428905487061,0.8125,FALSE,885.428905487061,1148.03528785706,1165.67373275757,"high","nonco","2","2",61,FALSE,0,2.7126,2.3655,3.43,0,6,-1.05619793338302,-1.3329882432011,0.778151250383644,-0.762448653474685,-0.960633576018899,0.335006412707736,-0.979658420084587
"12778","89","child","repression","silence","1",1,0,0,0,0,1,0,"match","load","match",2.66362905502319,2.62532782554626,2.16422247886658,0.8125,TRUE,2164.22247886658,2625.32782554626,2663.62905502319,"low","nonco","2","2",62,FALSE,0,3.1123,2.9469,4.6,0,7,0.0797667396099015,0.0252127337589962,0.845098040014257,-0.303857691622882,-0.435931811208338,0.884673512594598,-0.14528912205839
"12779","9","peer","barracuda","chiptole","1",1,1,1,1,1,1,1,"match","no_load","match",6.37034368515015,3.39231252670288,1.42395424842834,1,TRUE,1423.95424842834,3392.31252670288,6370.34368515015,"high","co","2","1",1,FALSE,0,NA,NA,NA,NA,8,0.233335525997492,0.803658807211775,0.903089986991944,NA,NA,1.43434061248146,NA
